project_id,client_id,client_name,sector,service_line,start_date,planned_end_date,actual_end_date,status,complexity,team_size,senior_staff_count,junior_staff_count,contract_value_ngn,actual_cost_ngn,delay_days,cost_overrun_pct,client_satisfaction_score,renewed_within_12m,acquisition_channel
P0563,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Strategic Planning,2025-08-13,2026-03-13,,Ongoing,High,13,4,9,225580000.0,,,,,Too Recent,Repeat Client
P1210,C-PS-Client-09,PS-Client-09,Public Sector,Digital Transformation,2025-08-13,2025-09-13,2025-09-16,Completed,Low,2,1,1,2550000.0,2810000.0,3.0,0.103,3.6,Too Recent,Direct Outreach
P0226,C-A-Client-07,A-Client-07,Agriculture,Stakeholder Engagement,2025-08-14,2025-11-14,2025-11-15,Completed,Medium,5,2,3,20770000.0,21040000.0,1.0,0.013,4.1,Too Recent,Repeat Client
P1820,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Strategic Planning,2025-08-14,2025-09-14,2025-09-16,Completed,Low,4,1,3,5640000.0,6020000.0,2.0,0.067,3.8,Too Recent,Referral
P1041,C-FAI-Client-03,FAI-Client-03,Finance and Insurance,Digital Transformation,2025-08-16,2026-01-16,,Ongoing,Medium,5,2,3,46950000.0,,,,,Too Recent,Referral
P0565,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Stakeholder Engagement,2025-08-16,2026-01-16,,Cancelled,Medium,6,2,4,65720000.0,65720000.0,,,,N/A,Repeat Client
P0831,C-E-Client-05,E-Client-05,Energy,Digital Transformation,2025-08-17,2025-09-17,2025-09-19,Completed,Low,2,1,1,3680000.0,3850000.0,2.0,0.045,4.1,Too Recent,Repeat Client
P0832,C-E-Client-09,E-Client-09,Energy,Stakeholder Engagement,2025-08-17,2025-10-17,2025-10-17,Completed,Low,2,1,1,6990000.0,6990000.0,0.0,0.0,4.4,Too Recent,Referral
P1821,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Data Visualization & Analytics,2025-08-18,2026-01-18,,Ongoing,High,14,6,8,147370000.0,,,,,Too Recent,Direct Outreach
P0228,C-A-Client-04,A-Client-04,Agriculture,Political Risk Management,2025-08-20,2026-01-20,,Ongoing,Medium,8,4,4,56250000.0,,,,,Too Recent,Repeat Client
P0564,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Strategic Planning,2025-08-21,2025-09-21,2025-09-25,Completed,Low,4,1,3,7070000.0,7880000.0,4.0,0.115,4.1,Too Recent,Direct Outreach
P0227,C-A-Client-03,A-Client-03,Agriculture,Strategic Planning,2025-08-22,2025-09-22,,Cancelled,Low,2,1,1,1770000.0,1940000.0,,,,N/A,Direct Outreach
P0830,C-E-Client-06,E-Client-06,Energy,Strategic Planning,2025-08-24,2025-10-24,2025-10-26,Completed,Low,4,1,3,13150000.0,13570000.0,2.0,0.032,4.3,Too Recent,Repeat Client
P1816,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Market & Social Research,2025-08-26,2025-10-26,2025-10-29,Completed,Low,3,1,2,7890000.0,8250000.0,3.0,0.046,3.9,Too Recent,Competitive Tender
P1822,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Market & Social Research,2025-08-26,2025-12-26,2025-12-30,Completed,Medium,4,1,3,24170000.0,25020000.0,4.0,0.035,3.7,Too Recent,Repeat Client
P1040,C-FAI-Client-08,FAI-Client-08,Finance and Insurance,Digital Transformation,2025-08-26,2025-12-26,2025-12-30,Completed,Medium,4,2,2,33630000.0,34470000.0,4.0,0.025,4.8,Too Recent,Repeat Client
P0225,C-A-Client-06,A-Client-06,Agriculture,Data Visualization & Analytics,2025-08-26,2025-12-26,2025-12-28,Completed,High,11,5,6,59690000.0,60700000.0,2.0,0.017,4.2,Too Recent,Competitive Tender
P1824,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Stakeholder Engagement,2025-08-27,2025-12-27,2026-04-13,Completed,High,8,2,6,68120000.0,95910000.0,107.0,0.408,2.6,Too Recent,Repeat Client
P1819,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Data Visualization & Analytics,2025-08-27,2026-04-27,,Ongoing,High,7,3,4,118410000.0,,,,,Too Recent,Referral
P1813,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Stakeholder Engagement,2025-08-27,2025-12-27,2025-12-30,Completed,Medium,7,3,4,55200000.0,56140000.0,3.0,0.017,4.1,Too Recent,Referral
P1829,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Political Risk Management,2025-08-27,2025-11-27,2025-11-29,Completed,Medium,4,1,3,20350000.0,20840000.0,2.0,0.024,5.0,Too Recent,Repeat Client
P0562,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Strategic Planning,2025-08-27,2025-09-27,2025-09-28,Completed,Low,4,1,3,6720000.0,6960000.0,1.0,0.036,4.1,Too Recent,Repeat Client
P0568,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Stakeholder Engagement,2025-08-28,2025-10-28,2025-11-27,Completed,Low,2,1,1,6930000.0,9110000.0,30.0,0.314,3.7,Too Recent,Competitive Tender
P1823,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Political Risk Management,2025-08-28,2025-10-28,2025-11-01,Completed,Medium,4,2,2,14040000.0,14730000.0,4.0,0.049,4.3,Too Recent,Repeat Client
P1828,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Data Visualization & Analytics,2025-08-28,2025-09-28,2025-09-28,Completed,Low,2,1,1,2770000.0,2770000.0,0.0,0.0,4.3,Too Recent,Repeat Client
P0840,C-E-Client-03,E-Client-03,Energy,Stakeholder Engagement,2025-09-01,2025-11-01,2025-12-16,Completed,Low,2,1,1,6100000.0,7740000.0,45.0,0.269,3.3,Too Recent,Repeat Client
P0833,C-E-Client-04,E-Client-04,Energy,Strategic Planning,2025-09-01,2025-10-01,2025-10-02,Completed,Low,2,1,1,2770000.0,2860000.0,1.0,0.034,4.6,Too Recent,Referral
P0575,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Political Risk Management,2025-09-01,2026-06-01,,Ongoing,High,11,3,8,216780000.0,,,,,Too Recent,Repeat Client
P1839,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Political Risk Management,2025-09-02,2026-06-02,,Ongoing,High,15,5,10,278730000.0,,,,,Too Recent,Direct Outreach
P1838,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Stakeholder Engagement,2025-09-02,2026-04-02,,Ongoing,High,7,3,4,97440000.0,,,,,Too Recent,Repeat Client
P0584,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Stakeholder Engagement,2025-09-03,2025-11-03,2025-11-04,Completed,Low,4,2,2,12630000.0,12830000.0,1.0,0.016,4.4,Too Recent,Competitive Tender
P0582,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Stakeholder Engagement,2025-09-03,2026-02-03,,Ongoing,High,13,6,7,150750000.0,,,,,Too Recent,Direct Outreach
P0573,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Data Visualization & Analytics,2025-09-04,2025-11-04,2025-11-07,Completed,Low,2,1,1,5430000.0,5760000.0,3.0,0.06,4.3,Too Recent,Referral
P1043,C-FAI-Client-09,FAI-Client-09,Finance and Insurance,Strategic Planning,2025-09-05,2025-12-05,2025-12-05,Completed,Medium,5,2,3,37180000.0,37180000.0,0.0,0.0,4.0,Too Recent,Repeat Client
P1834,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Political Risk Management,2025-09-05,2026-02-05,,Ongoing,Medium,7,2,5,63590000.0,,,,,Too Recent,Repeat Client
P1045,C-FAI-Client-01,FAI-Client-01,Finance and Insurance,Digital Transformation,2025-09-06,2025-12-06,2025-12-06,Completed,Low,3,1,2,13800000.0,13800000.0,0.0,0.0,4.7,Too Recent,Referral
P0570,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Digital Transformation,2025-09-06,2026-05-06,,Ongoing,High,10,2,8,172890000.0,,,,,Too Recent,Repeat Client
P0577,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Market & Social Research,2025-09-06,2026-02-06,,Ongoing,Medium,4,1,3,36060000.0,,,,,Too Recent,Repeat Client
P0842,C-E-Client-07,E-Client-07,Energy,Stakeholder Engagement,2025-09-07,2025-11-07,2025-11-10,Completed,Low,4,2,2,12700000.0,13110000.0,3.0,0.032,3.9,Too Recent,Competitive Tender
P0834,C-E-Client-01,E-Client-01,Energy,Data Visualization & Analytics,2025-09-08,2025-10-08,2025-10-11,Completed,Low,3,1,2,4910000.0,5360000.0,3.0,0.092,4.1,Too Recent,Repeat Client
P0576,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Political Risk Management,2025-09-08,2025-11-08,2025-11-09,Completed,Low,4,2,2,13650000.0,13810000.0,1.0,0.012,4.3,Too Recent,Repeat Client
P0230,C-A-Client-01,A-Client-01,Agriculture,Political Risk Management,2025-09-09,2025-11-09,2025-11-09,Completed,Low,3,1,2,6420000.0,6420000.0,0.0,0.0,4.5,Too Recent,Competitive Tender
P1831,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Data Visualization & Analytics,2025-09-10,2025-12-10,2025-12-11,Completed,Low,2,1,1,8790000.0,8890000.0,1.0,0.011,4.3,Too Recent,Direct Outreach
P0231,C-A-Client-03,A-Client-03,Agriculture,Strategic Planning,2025-09-10,2025-12-10,2025-12-12,Completed,Low,4,1,3,11880000.0,12200000.0,2.0,0.027,3.7,Too Recent,Competitive Tender
P1837,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Political Risk Management,2025-09-11,2026-01-11,,Ongoing,Medium,7,2,5,53350000.0,,,,,Too Recent,Referral
P1844,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Strategic Planning,2025-09-12,2026-02-12,,Ongoing,Medium,5,2,3,45390000.0,,,,,Too Recent,Referral
P0580,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Data Visualization & Analytics,2025-09-12,2025-11-12,2025-12-18,Completed,Medium,4,2,2,12980000.0,15970000.0,36.0,0.23,3.4,Too Recent,Repeat Client
P0839,C-E-Client-02,E-Client-02,Energy,Data Visualization & Analytics,2025-09-12,2025-12-12,2025-12-14,Completed,Medium,6,2,4,34140000.0,34720000.0,2.0,0.017,4.8,Too Recent,Referral
P0837,C-E-Client-08,E-Client-08,Energy,Market & Social Research,2025-09-12,2025-11-12,2025-11-13,Completed,Low,4,2,2,14760000.0,14970000.0,1.0,0.014,3.9,Too Recent,Referral
P1832,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Digital Transformation,2025-09-12,2025-12-12,2025-12-13,Completed,Low,3,1,2,14920000.0,15050000.0,1.0,0.009,4.3,Too Recent,Competitive Tender
P1840,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Digital Transformation,2025-09-13,2025-12-13,2025-12-15,Completed,Low,4,2,2,18170000.0,18680000.0,2.0,0.028,3.9,Too Recent,Competitive Tender
P0579,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Data Visualization & Analytics,2025-09-13,2026-06-13,,Ongoing,High,9,4,5,161820000.0,,,,,Too Recent,Repeat Client
P1385,C-CEAT-Client-04,CEAT-Client-04,Creative Economy and Tourism,Digital Transformation,2025-09-13,2025-11-13,2025-11-13,Completed,Medium,6,2,4,11740000.0,11740000.0,0.0,0.0,4.4,Too Recent,Repeat Client
P1830,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Data Visualization & Analytics,2025-09-14,2025-10-14,2025-10-18,Completed,Low,2,1,1,2810000.0,3170000.0,4.0,0.129,4.1,Too Recent,Competitive Tender
P0232,C-A-Client-05,A-Client-05,Agriculture,Digital Transformation,2025-09-15,2026-01-15,,Ongoing,Medium,8,4,4,43330000.0,,,,,Too Recent,Repeat Client
P0581,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Market & Social Research,2025-09-15,2026-01-15,,Ongoing,Medium,6,2,4,47870000.0,,,,,Too Recent,Competitive Tender
P0836,C-E-Client-01,E-Client-01,Energy,Market & Social Research,2025-09-17,2026-02-17,,Ongoing,Medium,4,1,3,44230000.0,,,,,Too Recent,Referral
P1842,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Political Risk Management,2025-09-17,2025-12-17,2025-12-18,Completed,Low,2,1,1,7310000.0,7370000.0,1.0,0.008,4.5,Too Recent,Repeat Client
P0583,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Strategic Planning,2025-09-18,2026-05-18,,Ongoing,High,13,3,10,245200000.0,,,,,Too Recent,Referral
P0571,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Digital Transformation,2025-09-18,2026-03-18,,Ongoing,High,13,3,10,158750000.0,,,,,Too Recent,Repeat Client
P1386,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Stakeholder Engagement,2025-09-19,2026-02-19,,Ongoing,Medium,7,3,4,38500000.0,,,,,Too Recent,Repeat Client
P0229,C-A-Client-08,A-Client-08,Agriculture,Digital Transformation,2025-09-19,2025-12-19,2026-03-03,Completed,Medium,5,2,3,16710000.0,26230000.0,74.0,0.57,2.0,Too Recent,Repeat Client
P1044,C-FAI-Client-03,FAI-Client-03,Finance and Insurance,Data Visualization & Analytics,2025-09-19,2025-10-19,2025-10-22,Completed,Low,2,1,1,3490000.0,3730000.0,3.0,0.068,3.8,Too Recent,Referral
P0574,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Data Visualization & Analytics,2025-09-20,2025-12-20,2026-01-28,Completed,Low,4,1,3,20720000.0,26250000.0,39.0,0.267,2.9,Too Recent,Repeat Client
P0585,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Data Visualization & Analytics,2025-09-20,2026-01-20,,Ongoing,Medium,7,2,5,50900000.0,,,,,Too Recent,Direct Outreach
P1843,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Digital Transformation,2025-09-21,2025-12-21,2025-12-25,Completed,Medium,8,2,6,46080000.0,48250000.0,4.0,0.047,3.8,Too Recent,Repeat Client
P1833,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Market & Social Research,2025-09-22,2025-10-22,2025-10-25,Completed,Low,2,1,1,3270000.0,3560000.0,3.0,0.088,3.9,Too Recent,Repeat Client
P1388,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Stakeholder Engagement,2025-09-23,2026-05-23,,Ongoing,High,14,6,8,174080000.0,,,,,Too Recent,Direct Outreach
P0835,C-E-Client-06,E-Client-06,Energy,Political Risk Management,2025-09-23,2025-12-23,2026-01-08,Completed,Medium,6,1,5,31830000.0,36160000.0,16.0,0.136,4.2,Too Recent,Referral
P0578,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Market & Social Research,2025-09-23,2025-10-23,2025-11-16,Completed,Low,2,1,1,3530000.0,5400000.0,24.0,0.529,3.0,Too Recent,Referral
P1387,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Digital Transformation,2025-09-23,2025-10-23,2025-10-26,Completed,Low,2,1,1,1760000.0,1970000.0,3.0,0.117,4.6,Too Recent,Repeat Client
P1841,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Data Visualization & Analytics,2025-09-24,2025-11-24,2025-11-28,Completed,Low,3,1,2,8230000.0,8740000.0,4.0,0.062,4.2,Too Recent,Repeat Client
P0572,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Strategic Planning,2025-09-24,2025-11-24,2025-11-26,Completed,Medium,8,3,5,26830000.0,27470000.0,2.0,0.024,4.4,Too Recent,Repeat Client
P1836,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Strategic Planning,2025-09-25,2025-10-25,2025-10-29,Completed,Low,4,2,2,6310000.0,6930000.0,4.0,0.099,4.0,Too Recent,Referral
P0841,C-E-Client-04,E-Client-04,Energy,Digital Transformation,2025-09-25,2025-12-25,2025-12-25,Completed,Medium,5,1,4,30700000.0,30700000.0,0.0,0.0,4.2,Too Recent,Repeat Client
P1042,C-FAI-Client-04,FAI-Client-04,Finance and Insurance,Strategic Planning,2025-09-27,2026-02-27,,Ongoing,Medium,4,1,3,47670000.0,,,,,Too Recent,Repeat Client
P0838,C-E-Client-09,E-Client-09,Energy,Data Visualization & Analytics,2025-09-28,2025-11-28,2026-01-17,Completed,Low,4,1,3,11800000.0,18440000.0,50.0,0.563,2.1,Too Recent,Direct Outreach
P1835,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Market & Social Research,2025-09-28,2026-01-28,,Ongoing,Medium,4,1,3,23830000.0,,,,,Too Recent,Competitive Tender
P0843,C-E-Client-08,E-Client-08,Energy,Market & Social Research,2025-10-01,2026-01-01,,Ongoing,Low,2,1,1,11610000.0,,,,,Too Recent,Repeat Client
P1845,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Digital Transformation,2025-10-02,2026-01-02,,Ongoing,Low,3,1,2,11000000.0,,,,,Too Recent,Direct Outreach
P1847,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Stakeholder Engagement,2025-10-03,2026-01-03,,Ongoing,Low,4,1,3,18670000.0,,,,,Too Recent,Repeat Client
P0589,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Political Risk Management,2025-10-03,2025-11-03,2025-11-10,Completed,Low,3,1,2,4520000.0,5460000.0,7.0,0.208,3.7,Too Recent,Repeat Client
P1391,C-CEAT-Client-07,CEAT-Client-07,Creative Economy and Tourism,Data Visualization & Analytics,2025-10-03,2026-01-03,,Ongoing,Low,2,1,1,6160000.0,,,,,Too Recent,Repeat Client
P1852,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Political Risk Management,2025-10-04,2026-03-04,,Ongoing,Medium,6,3,3,48110000.0,,,,,Too Recent,Referral
P0592,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Political Risk Management,2025-10-04,2026-01-04,,Ongoing,Medium,6,1,5,34440000.0,,,,,Too Recent,Repeat Client
P1857,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Strategic Planning,2025-10-04,2026-03-04,,Ongoing,High,13,6,7,157630000.0,,,,,Too Recent,Repeat Client
P0591,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Political Risk Management,2025-10-08,2026-03-08,,Ongoing,Medium,8,3,5,84480000.0,,,,,Too Recent,Repeat Client
P0845,C-E-Client-07,E-Client-07,Energy,Political Risk Management,2025-10-09,2026-02-09,,Ongoing,Medium,6,2,4,49220000.0,,,,,Too Recent,Repeat Client
P0588,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Market & Social Research,2025-10-09,2026-02-09,,Ongoing,Medium,6,2,4,38300000.0,,,,,Too Recent,Referral
P1851,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Digital Transformation,2025-10-09,2026-02-09,,Ongoing,Medium,4,2,2,25800000.0,,,,,Too Recent,Direct Outreach
P1854,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Digital Transformation,2025-10-10,2026-02-10,,Ongoing,Medium,8,3,5,64850000.0,,,,,Too Recent,Referral
P0590,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Data Visualization & Analytics,2025-10-10,2026-03-10,,Ongoing,Medium,4,1,3,41210000.0,,,,,Too Recent,Repeat Client
P1853,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Data Visualization & Analytics,2025-10-11,2026-01-11,,Ongoing,Medium,8,4,4,46770000.0,,,,,Too Recent,Repeat Client
P1848,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Strategic Planning,2025-10-11,2026-01-11,,Ongoing,Low,2,1,1,7330000.0,,,,,Too Recent,Repeat Client
P0593,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Data Visualization & Analytics,2025-10-11,2026-03-11,,Ongoing,Medium,6,3,3,60420000.0,,,,,Too Recent,Repeat Client
P0596,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Stakeholder Engagement,2025-10-13,2026-02-13,,Ongoing,Medium,6,1,5,41690000.0,,,,,Too Recent,Repeat Client
P1855,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Data Visualization & Analytics,2025-10-13,2026-06-13,,Ongoing,High,10,3,7,172440000.0,,,,,Too Recent,Repeat Client
P0234,C-A-Client-04,A-Client-04,Agriculture,Political Risk Management,2025-10-13,2026-03-13,,Ongoing,Medium,4,1,3,26300000.0,,,,,Too Recent,Repeat Client
P0594,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Stakeholder Engagement,2025-10-14,2026-01-14,,Ongoing,Medium,6,2,4,30300000.0,,,,,Too Recent,Repeat Client
P1850,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Data Visualization & Analytics,2025-10-14,2026-01-14,,Ongoing,Low,2,1,1,9800000.0,,,,,Too Recent,Repeat Client
P0586,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Stakeholder Engagement,2025-10-14,2026-03-14,,Ongoing,Medium,4,1,3,41640000.0,,,,,Too Recent,Repeat Client
P0233,C-A-Client-05,A-Client-05,Agriculture,Market & Social Research,2025-10-14,2026-02-14,,Ongoing,Medium,7,2,5,39550000.0,,,,,Too Recent,Competitive Tender
P0847,C-E-Client-10,E-Client-10,Energy,Political Risk Management,2025-10-15,2026-02-15,,Ongoing,Medium,8,2,6,61900000.0,,,,,Too Recent,Repeat Client
P1047,C-FAI-Client-03,FAI-Client-03,Finance and Insurance,Market & Social Research,2025-10-15,2026-03-15,,Ongoing,Medium,7,3,4,64790000.0,,,,,Too Recent,Repeat Client
P0587,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Market & Social Research,2025-10-17,2026-03-17,,Ongoing,High,13,4,9,152930000.0,,,,,Too Recent,Referral
P1856,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Political Risk Management,2025-10-17,2026-01-17,,Ongoing,Low,2,1,1,7950000.0,,,,,Too Recent,Referral
P0235,C-A-Client-05,A-Client-05,Agriculture,Digital Transformation,2025-10-19,2025-12-19,2025-12-22,Completed,Low,4,1,3,8650000.0,8920000.0,3.0,0.031,4.1,Too Recent,Repeat Client
P1389,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Strategic Planning,2025-10-20,2026-03-20,,Ongoing,Medium,6,2,4,33110000.0,,,,,Too Recent,Repeat Client
P0844,C-E-Client-01,E-Client-01,Energy,Market & Social Research,2025-10-21,2026-01-21,,Ongoing,Medium,8,4,4,55170000.0,,,,,Too Recent,Repeat Client
P0595,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Market & Social Research,2025-10-23,2026-03-23,,Ongoing,High,14,4,10,137650000.0,,,,,Too Recent,Referral
P1846,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Market & Social Research,2025-10-24,2026-01-24,,Ongoing,Medium,8,4,4,45680000.0,,,,,Too Recent,Referral
P1046,C-FAI-Client-02,FAI-Client-02,Finance and Insurance,Market & Social Research,2025-10-24,2026-07-24,,Ongoing,High,11,3,8,307270000.0,,,,,Too Recent,Repeat Client
P1212,C-PS-Client-02,PS-Client-02,Public Sector,Digital Transformation,2025-10-24,2026-01-24,,Ongoing,Low,3,1,2,11000000.0,,,,,Too Recent,Referral
P1849,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Digital Transformation,2025-10-26,2026-02-26,,Ongoing,Medium,5,2,3,30340000.0,,,,,Too Recent,Referral
P1390,C-CEAT-Client-05,CEAT-Client-05,Creative Economy and Tourism,Political Risk Management,2025-10-27,2025-12-27,2025-12-27,Completed,Low,2,1,1,3430000.0,3430000.0,0.0,0.0,4.1,Too Recent,Referral
P1048,C-FAI-Client-03,FAI-Client-03,Finance and Insurance,Stakeholder Engagement,2025-10-27,2026-03-27,,Ongoing,Medium,8,2,6,89210000.0,,,,,Too Recent,Repeat Client
